left_candidate_id	right_candidate_id	left_binomial	right_binomial	same_binomial	left_material_key	right_material_key	jaccard	classification
5f7c4f84932c68e5	d4ed1350b181bf96	Glycine max	Glycine max	True	wm82	58161	0.83558893	related
5f7c4f84932c68e5	d743659d2310fe55	Glycine max	Glycine max	True	wm82	pi548362	0.90777106	related
5f7c4f84932c68e5	d7abe2eb0f698c46	Glycine max	Glycine max	True	wm82	jd17	0.91185355	related
5f7c4f84932c68e5	d8e304252bf5b6c7	Glycine max	Glycine max	True	wm82	zh35iga1004	0.83377897	related
5f7c4f84932c68e5	d9e3d4cd719a05e5	Glycine max	Glycine max	True	wm82	hefeng25iga1002	0.86639315	related
5f7c4f84932c68e5	da2190d8185c2216	Glycine max	Glycine max	True	wm82	jindouno23	0.83515494	related
5f7c4f84932c68e5	dea07cd7cbf98e50	Glycine max	Glycine max	True	wm82	gmaxzh13	0.86125579	related
5f7c4f84932c68e5	e75b0684f432e271	Glycine max	Glycine max	True	wm82	wandouno28	0.85109358	related
5f7c4f84932c68e5	e7e022605327ebb2	Glycine max	Glycine max	True	wm82	tiejiasilihuang	0.85464808	related
5f7c4f84932c68e5	e8cbc86c9a41df2f	Glycine max	Glycine max	True	wm82	huaxia3iga1007	0.85344851	related
5f7c4f84932c68e5	eac340c47f32c565	Glycine max	Glycine max	True	wm82	asm5677679v1	0.85752688	related
5f7c4f84932c68e5	f0ec01b9e4056bfc	Glycine max	Glycine max	True	wm82	wm82iga1008	0.98591385	near_duplicate
5f7c4f84932c68e5	f23ce0d142345d64	Glycine max	Glycine max	True	wm82	keshanno1	0.84345121	related
5f7c4f84932c68e5	fca2e8d89b64453f	Glycine max	Glycine max	True	wm82	whfsgmhx310	0.85344851	related
600ebe0768f2875e	77a1986c7108dc97	Arachis duranensis	Arachis duranensis	True	k30060	asm5482455v1	0.89018792	related
600ebe0768f2875e	8fe7fd3a55e3c80f	Arachis duranensis	Arachis duranensis	True	k30060	y26	0.88949928	related
600ebe0768f2875e	92f7f0ccd5377589	Arachis duranensis	Arachis duranensis	True	k30060	araduv14167v20	0.85095502	related
600ebe0768f2875e	9fd356999459cb1e	Arachis duranensis	Arachis duranensis	True	k30060	v14167	0.85159114	related
60946b7f75fef429	65cb087a2c0df3b2	Glycine max	Glycine max	True	gmaxzh13v20	tianlong1	0.86662845	related
60946b7f75fef429	667ae3303395f049	Glycine max	Glycine max	True	gmaxzh13v20	jidouno17	0.84438323	related
60946b7f75fef429	6d05c41e960f6f2d	Glycine max	Glycine max	True	gmaxzh13v20	wm82	0.84673346	related
60946b7f75fef429	6d38dcb5c92d95c2	Glycine max	Glycine max	True	gmaxzh13v20	wm82njau	0.85533454	related
60946b7f75fef429	6e568fc7addcdb8c	Glycine max	Glycine max	True	gmaxzh13v20	zh13	0.99998538	near_duplicate
60946b7f75fef429	716e480d13e4dbdc	Glycine max	Glycine max	True	gmaxzh13v20	glycinemaxv40	0.84816825	related
60946b7f75fef429	738786ee98895b23	Glycine max	Glycine max	True	gmaxzh13v20	v10	0.84678777	related
60946b7f75fef429	740dfddc17e524d3	Glycine max	Glycine max	True	gmaxzh13v20	pi594527platinumchromosomesfasta	0.85631216	related
60946b7f75fef429	75250b112de08448	Glycine max	Glycine max	True	gmaxzh13v20	wm82	0.84603690	related
60946b7f75fef429	7cbd110bc3a62d6c	Glycine max	Glycine max	True	gmaxzh13v20	whfsgmhf2510	0.84960204	related
60946b7f75fef429	82ce90eea621c1cb	Glycine max	Glycine max	True	gmaxzh13v20	hwangkeum	0.84108070	related
60946b7f75fef429	838679e55c2d0890	Glycine max	Glycine max	True	gmaxzh13v20	lee	0.85875383	related
60946b7f75fef429	84b734e351285496	Glycine max	Glycine max	True	gmaxzh13v20	zh13	0.98050818	near_duplicate
60946b7f75fef429	871fd28ea67a2de5	Glycine max	Glycine max	True	gmaxzh13v20	whfsgmw8210	0.85254582	related
60946b7f75fef429	887fc38a30f65f36	Glycine max	Glycine max	True	gmaxzh13v20	fengdihuang	0.83127324	related
60946b7f75fef429	8948693e7614b9a0	Glycine max	Glycine max	True	gmaxzh13v20	amsoy	0.85139088	related
60946b7f75fef429	897c7e04cd83ff6e	Glycine max	Glycine max	True	gmaxzh13v20	v11	0.84686189	related
60946b7f75fef429	8c21e283eca8cf3b	Glycine max	Glycine max	True	gmaxzh13v20	heiheno43	0.81564060	related
60946b7f75fef429	9065b12aa8b08a62	Glycine max	Glycine max	True	gmaxzh13v20	asm4080195v1	0.88026772	related
60946b7f75fef429	91ea3a5d896e6648	Glycine max	Glycine max	True	gmaxzh13v20	glycinemaxv20	0.84626035	related
60946b7f75fef429	96468b4838f74d0d	Glycine max	Glycine max	True	gmaxzh13v20	enrei	0.83603062	related
60946b7f75fef429	98cf7f6c3f3626e4	Glycine max	Glycine max	True	gmaxzh13v20	zh13iga1005	0.98032325	near_duplicate
60946b7f75fef429	a1031c671efeadfc	Glycine max	Glycine max	True	gmaxzh13v20	shishengchangye	0.84299530	related
60946b7f75fef429	a5e485b56aa79b8f	Glycine max	Glycine max	True	gmaxzh13v20	whfsgmzh3510	0.88580719	related
60946b7f75fef429	a8412af2ff4cd5ed	Glycine max	Glycine max	True	gmaxzh13v20	handouno5	0.85807048	related
60946b7f75fef429	aacea7c6039184ef	Glycine max	Glycine max	True	gmaxzh13v20	wenfeng7iga1001	0.83572964	related
60946b7f75fef429	ae8f30e37611692d	Glycine max	Glycine max	True	gmaxzh13v20	tiefengno18	0.80746383	related
60946b7f75fef429	b503a63d15d33fea	Glycine max	Glycine max	True	gmaxzh13v20	juxuanno23	0.81428969	related
60946b7f75fef429	b659b2f851a1f246	Glycine max	Glycine max	True	gmaxzh13v20	embgmbrs53710	0.82177864	related
60946b7f75fef429	bb5dcc92012e8623	Glycine max	Glycine max	True	gmaxzh13v20	tongshantianedan	0.80930710	related
60946b7f75fef429	c54fb54176965d99	Glycine max	Glycine max	True	gmaxzh13v20	wm82	0.84793285	related
60946b7f75fef429	ca6a965855822565	Glycine max	Glycine max	True	gmaxzh13v20	asm2211499v1	0.84807778	related
60946b7f75fef429	d1dc3503d3fab1b3	Glycine max	Glycine max	True	gmaxzh13v20	glymalee	0.85232390	related
60946b7f75fef429	d4ed1350b181bf96	Glycine max	Glycine max	True	gmaxzh13v20	58161	0.85377839	related
60946b7f75fef429	d743659d2310fe55	Glycine max	Glycine max	True	gmaxzh13v20	pi548362	0.83171751	related
60946b7f75fef429	d7abe2eb0f698c46	Glycine max	Glycine max	True	gmaxzh13v20	jd17	0.85309254	related
60946b7f75fef429	d8e304252bf5b6c7	Glycine max	Glycine max	True	gmaxzh13v20	zh35iga1004	0.88580719	related
60946b7f75fef429	d9e3d4cd719a05e5	Glycine max	Glycine max	True	gmaxzh13v20	hefeng25iga1002	0.84960204	related
60946b7f75fef429	da2190d8185c2216	Glycine max	Glycine max	True	gmaxzh13v20	jindouno23	0.80662743	related
60946b7f75fef429	dea07cd7cbf98e50	Glycine max	Glycine max	True	gmaxzh13v20	gmaxzh13	0.98053408	near_duplicate
60946b7f75fef429	e75b0684f432e271	Glycine max	Glycine max	True	gmaxzh13v20	wandouno28	0.81099015	related
60946b7f75fef429	e7e022605327ebb2	Glycine max	Glycine max	True	gmaxzh13v20	tiejiasilihuang	0.83434381	related
60946b7f75fef429	e8cbc86c9a41df2f	Glycine max	Glycine max	True	gmaxzh13v20	huaxia3iga1007	0.87019165	related
60946b7f75fef429	eac340c47f32c565	Glycine max	Glycine max	True	gmaxzh13v20	asm5677679v1	0.87984357	related
60946b7f75fef429	f0ec01b9e4056bfc	Glycine max	Glycine max	True	gmaxzh13v20	wm82iga1008	0.85254582	related
60946b7f75fef429	f23ce0d142345d64	Glycine max	Glycine max	True	gmaxzh13v20	keshanno1	0.81909514	related
60946b7f75fef429	fca2e8d89b64453f	Glycine max	Glycine max	True	gmaxzh13v20	whfsgmhx310	0.87019165	related
613e5d02eee44955	ccbf7ded4553c2ef	Glycine soja	Glycine soja	True	whfsgsojaf10	figa1003	1.00000000	near_duplicate
61500660d0e2a930	6f7311d80af7f768	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	fuhuasheng	0.88584485	related
61500660d0e2a930	73e72487f230e42a	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	icg1471	0.92769174	related
61500660d0e2a930	95486f63b7f485a6	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	arahytennred	0.93820949	related
61500660d0e2a930	97210efb3ab98bd3	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	asm5482452v1	0.93913670	related
61500660d0e2a930	a15dd91940f10d0d	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	asm4730225v1	0.93956221	related
61500660d0e2a930	a9964615ee120784	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	asm5482451v1	0.92910093	related
61500660d0e2a930	b3fb81d3f6b365ee	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	baileyii	0.93422525	related
61500660d0e2a930	bd196d408ca12cd1	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	ahypogaealine8v10	0.91003233	related
61500660d0e2a930	bf8095e2d8c1826f	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	tifrunner	0.93613296	related
61500660d0e2a930	cea1d47b5fe75ece	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	asm5482456v1	0.95194952	near_duplicate
61500660d0e2a930	d36e222da4e0cfc3	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	c7616	0.91118382	related
61500660d0e2a930	d53e1dd9b29fa1e3	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	asm5482458v1	0.93918887	related
61500660d0e2a930	e28edcc0918cbe54	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	shitouqi	0.99294483	near_duplicate
61500660d0e2a930	ea29e5335685053a	Arachis hypogaea	Arachis hypogaea	True	asm371315v1	asm417044v1	0.89854663	related
61894c4aea5cf5df	6d05c41e960f6f2d	Glycine max	Glycine max	True	zhutwinning2	wm82	0.81237926	related
61894c4aea5cf5df	6d38dcb5c92d95c2	Glycine max	Glycine max	True	zhutwinning2	wm82njau	0.82188818	related
61894c4aea5cf5df	716e480d13e4dbdc	Glycine max	Glycine max	True	zhutwinning2	glycinemaxv40	0.81309047	related
61894c4aea5cf5df	738786ee98895b23	Glycine max	Glycine max	True	zhutwinning2	v10	0.81243255	related
61894c4aea5cf5df	75250b112de08448	Glycine max	Glycine max	True	zhutwinning2	wm82	0.81136297	related
61894c4aea5cf5df	871fd28ea67a2de5	Glycine max	Glycine max	True	zhutwinning2	whfsgmw8210	0.81909802	related
61894c4aea5cf5df	897c7e04cd83ff6e	Glycine max	Glycine max	True	zhutwinning2	v11	0.81253081	related
61894c4aea5cf5df	91ea3a5d896e6648	Glycine max	Glycine max	True	zhutwinning2	glycinemaxv20	0.81160771	related
61894c4aea5cf5df	c54fb54176965d99	Glycine max	Glycine max	True	zhutwinning2	wm82	0.81283444	related
61894c4aea5cf5df	d7abe2eb0f698c46	Glycine max	Glycine max	True	zhutwinning2	jd17	0.80012134	related
61894c4aea5cf5df	e75b0684f432e271	Glycine max	Glycine max	True	zhutwinning2	wandouno28	0.91396781	related
61894c4aea5cf5df	f0ec01b9e4056bfc	Glycine max	Glycine max	True	zhutwinning2	wm82iga1008	0.81909802	related
62b5a2ad4c02fc09	c69861c9c212df16	Trifolium pratense	Trifolium pratense	True	trifoliumpratensegenomev3	milvusb	1.00000000	near_duplicate
62b5a2ad4c02fc09	ce3436133389fd89	Trifolium pratense	Trifolium pratense	True	trifoliumpratensegenomev3	trpr	1.00000000	near_duplicate
6376df8caff95330	7c74d70af048510f	Vigna unguiculata	Vigna unguiculata	True	asm411807v1	asm411807v2	0.99918382	near_duplicate
6376df8caff95330	adf452fa93f14a03	Vigna unguiculata	Vigna unguiculata	True	asm411807v1	it97k49935	0.99923534	near_duplicate
65686f241f0eecc0	80f28833ba23bc37	Cicer arietinum	Cicer arietinum	True	icc4958	cicarcdcfrontierv20	0.88355643	related
65686f241f0eecc0	91d9e7a5c6007f1c	Cicer arietinum	Cicer arietinum	True	icc4958	asm34727v2	1.00000000	near_duplicate
65686f241f0eecc0	bb15a599a0eb78f9	Cicer arietinum	Cicer arietinum	True	icc4958	cdcfrontier	0.87042574	related
65686f241f0eecc0	c3cea47e840df975	Cicer arietinum	Cicer arietinum	True	icc4958	cdcfrontier	0.88358363	related
65686f241f0eecc0	dce236484b0e2d4b	Cicer arietinum	Cicer arietinum	True	icc4958	asm34727v4	0.99997099	near_duplicate
65686f241f0eecc0	e486629c3f951323	Cicer arietinum	Cicer arietinum	True	icc4958	asm33114v1	0.88363805	related
65cb087a2c0df3b2	667ae3303395f049	Glycine max	Glycine max	True	tianlong1	jidouno17	0.84657317	related
65cb087a2c0df3b2	6d05c41e960f6f2d	Glycine max	Glycine max	True	tianlong1	wm82	0.85146802	related
65cb087a2c0df3b2	6d38dcb5c92d95c2	Glycine max	Glycine max	True	tianlong1	wm82njau	0.86177808	related
65cb087a2c0df3b2	6e568fc7addcdb8c	Glycine max	Glycine max	True	tianlong1	zh13	0.86661662	related
65cb087a2c0df3b2	716e480d13e4dbdc	Glycine max	Glycine max	True	tianlong1	glycinemaxv40	0.85327073	related
65cb087a2c0df3b2	738786ee98895b23	Glycine max	Glycine max	True	tianlong1	v10	0.85152250	related
65cb087a2c0df3b2	740dfddc17e524d3	Glycine max	Glycine max	True	tianlong1	pi594527platinumchromosomesfasta	0.84668434	related
65cb087a2c0df3b2	75250b112de08448	Glycine max	Glycine max	True	tianlong1	wm82	0.85097025	related
65cb087a2c0df3b2	7cbd110bc3a62d6c	Glycine max	Glycine max	True	tianlong1	whfsgmhf2510	0.85888993	related
65cb087a2c0df3b2	82ce90eea621c1cb	Glycine max	Glycine max	True	tianlong1	hwangkeum	0.84661951	related
65cb087a2c0df3b2	838679e55c2d0890	Glycine max	Glycine max	True	tianlong1	lee	0.86242064	related
65cb087a2c0df3b2	84b734e351285496	Glycine max	Glycine max	True	tianlong1	zh13	0.87008823	related
65cb087a2c0df3b2	871fd28ea67a2de5	Glycine max	Glycine max	True	tianlong1	whfsgmw8210	0.85886811	related
65cb087a2c0df3b2	887fc38a30f65f36	Glycine max	Glycine max	True	tianlong1	fengdihuang	0.84644554	related
65cb087a2c0df3b2	8948693e7614b9a0	Glycine max	Glycine max	True	tianlong1	amsoy	0.84512444	related
65cb087a2c0df3b2	897c7e04cd83ff6e	Glycine max	Glycine max	True	tianlong1	v11	0.85162186	related
65cb087a2c0df3b2	8c21e283eca8cf3b	Glycine max	Glycine max	True	tianlong1	heiheno43	0.82146427	related
65cb087a2c0df3b2	9065b12aa8b08a62	Glycine max	Glycine max	True	tianlong1	asm4080195v1	0.86393127	related
65cb087a2c0df3b2	91ea3a5d896e6648	Glycine max	Glycine max	True	tianlong1	glycinemaxv20	0.85121941	related
65cb087a2c0df3b2	96468b4838f74d0d	Glycine max	Glycine max	True	tianlong1	enrei	0.83970912	related
65cb087a2c0df3b2	98cf7f6c3f3626e4	Glycine max	Glycine max	True	tianlong1	zh13iga1005	0.87229571	related
65cb087a2c0df3b2	a1031c671efeadfc	Glycine max	Glycine max	True	tianlong1	shishengchangye	0.85123443	related
65cb087a2c0df3b2	a5e485b56aa79b8f	Glycine max	Glycine max	True	tianlong1	whfsgmzh3510	0.85743768	related
65cb087a2c0df3b2	a8412af2ff4cd5ed	Glycine max	Glycine max	True	tianlong1	handouno5	0.85608971	related
65cb087a2c0df3b2	aacea7c6039184ef	Glycine max	Glycine max	True	tianlong1	wenfeng7iga1001	0.84368713	related
65cb087a2c0df3b2	ae8f30e37611692d	Glycine max	Glycine max	True	tianlong1	tiefengno18	0.81574897	related
65cb087a2c0df3b2	b503a63d15d33fea	Glycine max	Glycine max	True	tianlong1	juxuanno23	0.82080409	related
65cb087a2c0df3b2	b659b2f851a1f246	Glycine max	Glycine max	True	tianlong1	embgmbrs53710	0.83510638	related
65cb087a2c0df3b2	bb5dcc92012e8623	Glycine max	Glycine max	True	tianlong1	tongshantianedan	0.81742717	related
65cb087a2c0df3b2	c54fb54176965d99	Glycine max	Glycine max	True	tianlong1	wm82	0.85300942	related
65cb087a2c0df3b2	ca6a965855822565	Glycine max	Glycine max	True	tianlong1	asm2211499v1	0.85494574	related
65cb087a2c0df3b2	d1dc3503d3fab1b3	Glycine max	Glycine max	True	tianlong1	glymalee	0.85585512	related
65cb087a2c0df3b2	d4ed1350b181bf96	Glycine max	Glycine max	True	tianlong1	58161	0.85139974	related
65cb087a2c0df3b2	d743659d2310fe55	Glycine max	Glycine max	True	tianlong1	pi548362	0.84305029	related
65cb087a2c0df3b2	d7abe2eb0f698c46	Glycine max	Glycine max	True	tianlong1	jd17	0.85393335	related
65cb087a2c0df3b2	d8e304252bf5b6c7	Glycine max	Glycine max	True	tianlong1	zh35iga1004	0.85743768	related
65cb087a2c0df3b2	d9e3d4cd719a05e5	Glycine max	Glycine max	True	tianlong1	hefeng25iga1002	0.85888993	related
65cb087a2c0df3b2	da2190d8185c2216	Glycine max	Glycine max	True	tianlong1	jindouno23	0.82123463	related
65cb087a2c0df3b2	dea07cd7cbf98e50	Glycine max	Glycine max	True	tianlong1	gmaxzh13	0.87009606	related
65cb087a2c0df3b2	e75b0684f432e271	Glycine max	Glycine max	True	tianlong1	wandouno28	0.82033831	related
65cb087a2c0df3b2	e7e022605327ebb2	Glycine max	Glycine max	True	tianlong1	tiejiasilihuang	0.83985032	related
65cb087a2c0df3b2	e8cbc86c9a41df2f	Glycine max	Glycine max	True	tianlong1	huaxia3iga1007	0.86805765	related
65cb087a2c0df3b2	eac340c47f32c565	Glycine max	Glycine max	True	tianlong1	asm5677679v1	0.92337618	related
65cb087a2c0df3b2	f0ec01b9e4056bfc	Glycine max	Glycine max	True	tianlong1	wm82iga1008	0.85886811	related
65cb087a2c0df3b2	f23ce0d142345d64	Glycine max	Glycine max	True	tianlong1	keshanno1	0.82894966	related
65cb087a2c0df3b2	fca2e8d89b64453f	Glycine max	Glycine max	True	tianlong1	whfsgmhx310	0.86805765	related
667ae3303395f049	6d05c41e960f6f2d	Glycine max	Glycine max	True	jidouno17	wm82	0.88279611	related
667ae3303395f049	6d38dcb5c92d95c2	Glycine max	Glycine max	True	jidouno17	wm82njau	0.89352755	related
667ae3303395f049	6e568fc7addcdb8c	Glycine max	Glycine max	True	jidouno17	zh13	0.84437188	related
667ae3303395f049	716e480d13e4dbdc	Glycine max	Glycine max	True	jidouno17	glycinemaxv40	0.88398905	related
667ae3303395f049	738786ee98895b23	Glycine max	Glycine max	True	jidouno17	v10	0.88285131	related
667ae3303395f049	740dfddc17e524d3	Glycine max	Glycine max	True	jidouno17	pi594527platinumchromosomesfasta	0.83047973	related
667ae3303395f049	75250b112de08448	Glycine max	Glycine max	True	jidouno17	wm82	0.88231642	related
667ae3303395f049	7cbd110bc3a62d6c	Glycine max	Glycine max	True	jidouno17	whfsgmhf2510	0.85700327	related
667ae3303395f049	82ce90eea621c1cb	Glycine max	Glycine max	True	jidouno17	hwangkeum	0.85542103	related
667ae3303395f049	838679e55c2d0890	Glycine max	Glycine max	True	jidouno17	lee	0.86284408	related
667ae3303395f049	84b734e351285496	Glycine max	Glycine max	True	jidouno17	zh13	0.84790439	related
667ae3303395f049	871fd28ea67a2de5	Glycine max	Glycine max	True	jidouno17	whfsgmw8210	0.88818530	related
667ae3303395f049	887fc38a30f65f36	Glycine max	Glycine max	True	jidouno17	fengdihuang	0.84404039	related
667ae3303395f049	8948693e7614b9a0	Glycine max	Glycine max	True	jidouno17	amsoy	0.82589244	related
667ae3303395f049	897c7e04cd83ff6e	Glycine max	Glycine max	True	jidouno17	v11	0.88295113	related
667ae3303395f049	8c21e283eca8cf3b	Glycine max	Glycine max	True	jidouno17	heiheno43	0.81858202	related
667ae3303395f049	9065b12aa8b08a62	Glycine max	Glycine max	True	jidouno17	asm4080195v1	0.85616318	related
667ae3303395f049	91ea3a5d896e6648	Glycine max	Glycine max	True	jidouno17	glycinemaxv20	0.88256802	related
667ae3303395f049	96468b4838f74d0d	Glycine max	Glycine max	True	jidouno17	enrei	0.83594638	related
667ae3303395f049	98cf7f6c3f3626e4	Glycine max	Glycine max	True	jidouno17	zh13iga1005	0.85119829	related
667ae3303395f049	a1031c671efeadfc	Glycine max	Glycine max	True	jidouno17	shishengchangye	0.83725556	related
667ae3303395f049	a5e485b56aa79b8f	Glycine max	Glycine max	True	jidouno17	whfsgmzh3510	0.84442295	related
667ae3303395f049	a8412af2ff4cd5ed	Glycine max	Glycine max	True	jidouno17	handouno5	0.85162144	related
667ae3303395f049	aacea7c6039184ef	Glycine max	Glycine max	True	jidouno17	wenfeng7iga1001	0.82837245	related
667ae3303395f049	ae8f30e37611692d	Glycine max	Glycine max	True	jidouno17	tiefengno18	0.83414126	related
667ae3303395f049	b503a63d15d33fea	Glycine max	Glycine max	True	jidouno17	juxuanno23	0.80901217	related
667ae3303395f049	b659b2f851a1f246	Glycine max	Glycine max	True	jidouno17	embgmbrs53710	0.83927573	related
667ae3303395f049	bb5dcc92012e8623	Glycine max	Glycine max	True	jidouno17	tongshantianedan	0.81415987	related
667ae3303395f049	c54fb54176965d99	Glycine max	Glycine max	True	jidouno17	wm82	0.88372479	related
667ae3303395f049	ca6a965855822565	Glycine max	Glycine max	True	jidouno17	asm2211499v1	0.83775875	related
667ae3303395f049	d1dc3503d3fab1b3	Glycine max	Glycine max	True	jidouno17	glymalee	0.85695973	related
667ae3303395f049	d4ed1350b181bf96	Glycine max	Glycine max	True	jidouno17	58161	0.82640287	related
667ae3303395f049	d743659d2310fe55	Glycine max	Glycine max	True	jidouno17	pi548362	0.86503201	related
667ae3303395f049	d7abe2eb0f698c46	Glycine max	Glycine max	True	jidouno17	jd17	0.96199212	near_duplicate
667ae3303395f049	d8e304252bf5b6c7	Glycine max	Glycine max	True	jidouno17	zh35iga1004	0.84442295	related
667ae3303395f049	d9e3d4cd719a05e5	Glycine max	Glycine max	True	jidouno17	hefeng25iga1002	0.85700327	related
667ae3303395f049	da2190d8185c2216	Glycine max	Glycine max	True	jidouno17	jindouno23	0.83780094	related
667ae3303395f049	dea07cd7cbf98e50	Glycine max	Glycine max	True	jidouno17	gmaxzh13	0.84788387	related
667ae3303395f049	e75b0684f432e271	Glycine max	Glycine max	True	jidouno17	wandouno28	0.82045497	related
667ae3303395f049	e7e022605327ebb2	Glycine max	Glycine max	True	jidouno17	tiejiasilihuang	0.84534363	related
667ae3303395f049	e8cbc86c9a41df2f	Glycine max	Glycine max	True	jidouno17	huaxia3iga1007	0.85272934	related
667ae3303395f049	eac340c47f32c565	Glycine max	Glycine max	True	jidouno17	asm5677679v1	0.84283830	related
667ae3303395f049	f0ec01b9e4056bfc	Glycine max	Glycine max	True	jidouno17	wm82iga1008	0.88818530	related
667ae3303395f049	f23ce0d142345d64	Glycine max	Glycine max	True	jidouno17	keshanno1	0.82194056	related
667ae3303395f049	fca2e8d89b64453f	Glycine max	Glycine max	True	jidouno17	whfsgmhx310	0.85272934	related
674ca93d838c443b	a7ba1bdcce7a1bba	Phaseolus vulgaris	Phaseolus vulgaris	True	asm5741766v1	g19833	0.84782396	related
674ca93d838c443b	bed165739906fb16	Phaseolus vulgaris	Phaseolus vulgaris	True	asm5741766v1	phavulg10	0.84786542	related
674ca93d838c443b	dd312fa88f27de8e	Phaseolus vulgaris	Phaseolus vulgaris	True	asm5741766v1	g19833	0.84782396	related
674ca93d838c443b	f1607dc2d3ab2472	Phaseolus vulgaris	Phaseolus vulgaris	True	asm5741766v1	g19833	0.86381693	related
67a06c3a40190e17	6ad3d7c855c721ce	Vigna angularis	Vigna angularis	True	vangularisv1	shumari	1.00000000	near_duplicate
67a06c3a40190e17	9be29dfc5b01f8ec	Vigna angularis	Vigna angularis	True	vangularisv1	vigan11	0.91881416	related
67a06c3a40190e17	b5a68ebc56c4b505	Vigna angularis	Vigna angularis	True	vangularisv1	asm172377v1	0.91049489	related
67a06c3a40190e17	c67d8171f93122ee	Vigna angularis	Vigna angularis	True	vangularisv1	gyeongwon	0.91049489	related
69e6987cb4e1b416	6d318d195b2a060f	Cajanus cajan	Cajanus cajan	True	icpl87119	ccajanv10	0.98825877	near_duplicate
69e6987cb4e1b416	9d9311fce6d06103	Cajanus cajan	Cajanus cajan	True	icpl87119	nipbcct2t4	0.81960280	related
69e6987cb4e1b416	a427b3f85dfe3573	Cajanus cajan	Cajanus cajan	True	icpl87119	icpl87119	0.98809634	near_duplicate
6ad3d7c855c721ce	9be29dfc5b01f8ec	Vigna angularis	Vigna angularis	True	shumari	vigan11	0.91881416	related
6ad3d7c855c721ce	b5a68ebc56c4b505	Vigna angularis	Vigna angularis	True	shumari	asm172377v1	0.91049489	related
6ad3d7c855c721ce	c67d8171f93122ee	Vigna angularis	Vigna angularis	True	shumari	gyeongwon	0.91049489	related
6ade7bff17ee0c95	6e71dbe473d305ba	Vigna unguiculata	Vigna unguiculata	True	asm3697163v1	tz30	0.86181346	related
6ade7bff17ee0c95	7efb61008671695f	Vigna unguiculata	Vigna unguiculata	True	asm3697163v1	asm395868v2	0.85737811	related
6ade7bff17ee0c95	8976a9631a003b60	Vigna unguiculata	Vigna unguiculata	True	asm3697163v1	nj	0.86778079	related
6ade7bff17ee0c95	aa7caf87bfed5181	Vigna unguiculata	Vigna unguiculata	True	asm3697163v1	zn016	0.82256360	related
6ade7bff17ee0c95	f2b30eba8d4b5ff4	Vigna unguiculata	Vigna unguiculata	True	asm3697163v1	xiabaoii	0.86498981	related
6b1673473c52ff69	6d38dcb5c92d95c2	Glycine max	Glycine max	True	tanba	wm82njau	0.80360280	related
6b1673473c52ff69	7cbd110bc3a62d6c	Glycine max	Glycine max	True	tanba	whfsgmhf2510	0.81140426	related
6b1673473c52ff69	82ce90eea621c1cb	Glycine max	Glycine max	True	tanba	hwangkeum	0.81833997	related
6b1673473c52ff69	838679e55c2d0890	Glycine max	Glycine max	True	tanba	lee	0.80831154	related
6b1673473c52ff69	871fd28ea67a2de5	Glycine max	Glycine max	True	tanba	whfsgmw8210	0.80015705	related
6b1673473c52ff69	96468b4838f74d0d	Glycine max	Glycine max	True	tanba	enrei	0.82978977	related
6b1673473c52ff69	a1031c671efeadfc	Glycine max	Glycine max	True	tanba	shishengchangye	0.81599884	related
6b1673473c52ff69	ca6a965855822565	Glycine max	Glycine max	True	tanba	asm2211499v1	0.84459967	related
6b1673473c52ff69	d1dc3503d3fab1b3	Glycine max	Glycine max	True	tanba	glymalee	0.80362697	related
6b1673473c52ff69	d7abe2eb0f698c46	Glycine max	Glycine max	True	tanba	jd17	0.80105774	related
6b1673473c52ff69	d9e3d4cd719a05e5	Glycine max	Glycine max	True	tanba	hefeng25iga1002	0.81140426	related
6b1673473c52ff69	f0ec01b9e4056bfc	Glycine max	Glycine max	True	tanba	wm82iga1008	0.80015705	related
6b3f74e558280caa	d7babc62cb6e2a34	Medicago sativa	Medicago sativa	True	regensy27x	asm5488328v1	1.00000000	near_duplicate
6d05c41e960f6f2d	6d38dcb5c92d95c2	Glycine max	Glycine max	True	wm82	wm82njau	0.97684315	near_duplicate
6d05c41e960f6f2d	6e568fc7addcdb8c	Glycine max	Glycine max	True	wm82	zh13	0.84672197	related
6d05c41e960f6f2d	716e480d13e4dbdc	Glycine max	Glycine max	True	wm82	glycinemaxv40	0.97782692	near_duplicate
6d05c41e960f6f2d	738786ee98895b23	Glycine max	Glycine max	True	wm82	v10	0.99994084	near_duplicate
6d05c41e960f6f2d	740dfddc17e524d3	Glycine max	Glycine max	True	wm82	pi594527platinumchromosomesfasta	0.82951239	related
6d05c41e960f6f2d	75250b112de08448	Glycine max	Glycine max	True	wm82	wm82	0.98465807	near_duplicate
