annotation_id	source_kind	relative_path	member_name	source	material	annotation_role	is_primary_gene_model	paired_genome_ids	format	feature_count	gene_count	transcript_count	cds_count	exon_count	duplicate_gene_id_count	malformed_line_count	invalid_coordinate_count	file_sha256	status
88008bee6a8ee306	zip_member	soyod/Zhutwinning2/gff/Zhutwinning2.annotation.zip	Zhutwinning2.annotation.gff	soyod	Zhutwinning2	soyod_gene_models	True	0a83296898386360	GFF3	1154139	54502	76140	419155	459730	0	0	0	235f759549cb37194d3f9f456c322a1abe282abf14fd2cc4bb6dc1fda1613093	PASS
88b73116b1dca274	file	legume_family/legumeinfo/Glycine/max/Miyagishirome.gnm3.ann1.P8QZ/gff3/glyma.Miyagishirome.gnm3.ann1.P8QZ.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Miyagishirome.gnm3	gene_models_main	True	24b40cf02b3d8889	GFF3	988110	55635	72501	372329	422051	0	0	0	f473345fd5ea9da1f1c2c194902d12001afbac8e30d8dcee8821392b9e016761	PASS
8934721aa3479824	zip_member	soyod/Xu_Dou_1/gff/Xu_Dou_1.annotation.zip	Xu_Dou_1.annotation.gff	soyod	Xu_Dou_1	soyod_gene_models	True	e74544f21bb63e52	GFF3	1140777	54405	75543	414971	454315	0	0	0	c5733f090e14cb484c586648a5e9209a999079f9759fa0e3d1c7ef1652514279	PASS
895bbabe23fb6a6f	file	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm2.ann2.PVFB/gff3/arahy.Tifrunner.gnm2.ann2.PVFB.gene_models_lowqual.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm2	low_quality_gene_model	False	419770e1892b655a;cd4924a919164c82	GFF3	129406	15078	15078	48181	51069	0	0	0	dfa85ebfa24834978382807e43d936d41ff9800bb032372ed66f0f7dfcfe960b	PASS
898d04d577329c6e	file	legumeinfo/TieJiaSiLiHuang.gnm1.ann1.W70Z/gff3/glyma.TieJiaSiLiHuang.gnm1.ann1.W70Z.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|TieJiaSiLiHuang.gnm1	gene_models_main	True	e7e022605327ebb2	GFF3	1303391	58496	87324	469808	515331	0	0	0	979fabec300efac44e20af02ef1fd470c0f6892d0ad57c0cf024f6d43564300a	PASS
8998efcbb117899e	file	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1_hap3.ann1.YZ7X/gff3/medsa.RegenSY27x.gnm1_hap3.ann1.YZ7X.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|sativa|RegenSY27x.gnm1_hap3	gene_models_main	True	1a700e8353f7effb	GFF3	544483	54447	54447	211738	223851	0	0	0	0d9d0ba3ea428abb6a5c44983273b9caa4b79a5db2601329b5227550854329fd	PASS
89b273a130f65e7b	file	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm2.ann1.4K0L/gff3/arahy.Tifrunner.gnm2.ann1.4K0L.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm2	gene_models_main	True	419770e1892b655a;cd4924a919164c82	GFF3	1215635	67005	84519	501220	421632	0	0	0	3332655cfc07a27d2d1e632e60efa5f18f5d879235fd631cfb0b90e17d85d0aa	PASS
8a6e299d50aeadd4	file	soyomics/Qi_Huang_No.34/gff/SoyC08.gene.gff.gz	.	soyomics	soyomics|Qi_Huang_No.34	soyomics_gene	True	82b4de6c3837ee6e	GFF3	1175464	54747	77311	426472	468158	0	0	0	7a60bf6daa558a7254a1bb4687ab5c69c7853b53b7604720f9114be0f0e56bd6	PASS
8afcab04f121523b	file	legumeinfo/TieFengNo_18.gnm1.ann1.7GR4/gff3/glyma.TieFengNo_18.gnm1.ann1.7GR4.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|TieFengNo_18.gnm1	gene_models_main	True	ae8f30e37611692d	GFF3	1228462	55191	80181	446279	489610	0	0	0	5329941522fb235be1eecbd78a28996a08ab7bf2c762bf219f2724fd9351bb62	PASS
8b006a969b4bd980	file	legume_family/legumeinfo/Cercis/chinensis/GXIB.gnm1.ann1.L8L4/gff3/cerch.GXIB.gnm1.ann1.L8L4.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cercis|chinensis|GXIB.gnm1	gene_models_main	True	8d0c2b4f173cd9e7	GFF3	347759	31776	31776	133800	135646	0	0	0	590b049787117679379d732978a58bf88500943b76df0d5ad7fa33a32cdd0624	PASS
8b087347bbc7d18d	file	legume_family/legumeinfo/Glycine/max/Fukuyutaka.gnm3.ann1.RWJM/gff3/glyma.Fukuyutaka.gnm3.ann1.RWJM.scaffolds.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Fukuyutaka.gnm3	other_annotation	False	539814fd4ada940f	GFF3	2183	521	241	519	569	0	0	0	88b5111806a53e5e8c2fb8ae199944335cf1eb9fd2f65d6c87ea0e9f293d99da	PASS
8b276e8be91f038f	file	legumeinfo/PI_549046.gnm1.ann1.65KD/functional_iprscan/glyso.PI_549046.gnm1.ann1.65KD.iprscan.gff3.gz	.	legumeinfo	legumeinfo|PI_549046.gnm1	functional_iprscan	False	56bc7c342b765b44	GFF3	395598	0	0	0	0	0	0	0	8ed54e3d8aec71d54a43681e35246e8b91f3c2fd12e3f4c315b9533d12a2632f	PASS
8b42e48118567fcb	file	legume_family/legumeinfo/Lupinus/angustifolius/Tanjil.gnm1.ann1.nnV9/gff3/lupan.Tanjil.gnm1.ann1.nnV9.rgene_models_RNA.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Lupinus|angustifolius|Tanjil.gnm1	other_annotation	False	c43ce9a9af962914	GFF3	286	0	0	0	0	0	991	0	d428c7594b25b7e4ebbdffd50f7a5b85e99b9ff403718597c0637b256eb5b714	PASS
8c01fac655e2321e	zip_member	soyod/Embrapa_BRS537/gff/Embrapa_BRS537.annotation.zip	Embrapa_BRS537.annotation.gff	soyod	Embrapa_BRS537	soyod_gene_models	True	.	GFF3	1196139	57345	88253	504496	545950	0	0	0	2103a6c12b361f107ce209a2e7cd9b2a79232b52978daaef56b0d82298c58099	PASS
8c8ea19cea0e7225	file	legume_family/legumeinfo/Medicago/truncatula/HM185.gnm1.ann1.GB3D/functional_iprscan/medtr.HM185.gnm1.ann1.GB3D.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|HM185.gnm1	functional_iprscan	False	260e15d3d4bcaddf	GFF3	334254	0	0	0	0	0	0	0	d8716b47db7d5442f88592ade6761d65deb1ac5feccc43218239b3e76d404384	PASS
8cdaaad8275f44d9	file	legume_family/legumeinfo/Medicago/truncatula/HM185.gnm1.ann1.GB3D/gff3/medtr.HM185.gnm1.ann1.GB3D.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|HM185.gnm1	gene_models_main	True	260e15d3d4bcaddf	GFF3	633314	65712	65712	250945	250945	0	0	0	eec71d911890c1bfd4f62537414527fda5d98ea0b5a8c8e2e8f630a453fc07f3	PASS
8d046063d3ff876d	file	legume_family/legumeinfo/Medicago/truncatula/HM023.gnm1.ann1.WZN8/functional_iprscan/medtr.HM023.gnm1.ann1.WZN8.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|HM023.gnm1	functional_iprscan	False	89115ea484912dab	GFF3	326266	0	0	0	0	0	0	0	8823a866dff7c21f9dac4a039b4777cec6e8622d4c1e917aa1356efab833d8ab	PASS
8d26e0115cfb37fc	file	legume_family/legumeinfo/Lupinus/angustifolius/Tanjil.gnm1.ann1.nnV9/gff3/lupan.Tanjil.gnm1.ann1.nnV9.gene_models_miRNA.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Lupinus|angustifolius|Tanjil.gnm1	other_annotation	False	c43ce9a9af962914	GFF3	126	0	0	0	0	0	181	0	247094d1bf6f9336e363099f707fddb95de3a9c0acbb420612630ef4ea358451	PASS
8d7547b13de0c0a5	file	legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.ann2.C7YV/gff3/vigun.ZN016.gnm1.ann2.C7YV.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Vigna|unguiculata|ZN016.gnm1	gene_models_main	True	aa7caf87bfed5181	GFF3	424436	27723	43143	257248	0	0	0	0	2212be657c05b033b37ea6b9bde7785ad7c6689e6f2f2ca282b8dcdae0c5f024	PASS
8fb291db1300c1d7	file	legumeinfo/Wm82.gnm6.ann1.PKSW/functional_iprscan/glyma.Wm82.gnm6.ann1.PKSW.iprscan.gff3.gz	.	legumeinfo	legumeinfo|Wm82.gnm6	functional_iprscan	False	5f7c4f84932c68e5	GFF3	381940	0	0	0	0	0	0	0	2757ad06fa01f11f1a9ce8224c1adac16da49ef8d6f016bc8444a85b1dcfd758	PASS
8fc02a803bcbecf9	file	legume_family/legumeinfo/Cajanus/cajan/ICPL87119.gnm2.ann1.L3ZH/gff3/cajca.ICPL87119.gnm2.ann1.L3ZH.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cajanus|cajan|ICPL87119.gnm2	gene_models_main	True	a427b3f85dfe3573	GFF3	548702	29482	36591	207710	217842	0	0	0	4b85a31e1b872760dedf2d2152e61240864677a667d31f158dc2d3b86781127d	PASS
8fc6ed2b006af669	file	legume_family/legumeinfo/Glycine/max/Tanba.gnm3.ann1.17JT/gff3/glyma.Tanba.gnm3.ann1.17JT.noncoding.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Tanba.gnm3	noncoding	False	6b1673473c52ff69	GFF3	5669	2187	845	0	1295	0	0	0	1e6bf22d4c4916ab22e74de3e323e7376f41d7daafb99d8fde5f13428120dcaf	PASS
8fdaa866de843c3f	file	legumeinfo/XuDouNo_1.gnm1.ann1.G2T7/gff3/glyma.XuDouNo_1.gnm1.ann1.G2T7.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|XuDouNo_1.gnm1	gene_models_main	True	26cafc21598b8a1f	GFF3	1140777	54405	75543	414971	454315	0	0	0	00323e168d234fe239baa12ae4569be2f0ee59f0e88970bd05daeb2754ce337b	PASS
9012e3a2dc9b0f90	file	legume_family/legumeinfo/Medicago/sativa/XinJiangDaYe.gnm1.ann1.RKB9/functional_iprscan/medsa.XinJiangDaYe.gnm1.ann1.RKB9.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|sativa|XinJiangDaYe.gnm1	functional_iprscan	False	a1783bbd0690e1b3	GFF3	1119187	0	0	0	0	0	0	0	ced009b3dc37765cdefb04d9f88e7aed997ff6dcef31ead2cf8974b2e0386e3d	PASS
90222d04891086bb	file	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1.ann1.G7XW/functional_iprscan/chafa.ISC494698.gnm1.ann1.G7XW.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1	functional_iprscan	False	109ae664faca4799;4e8b4aaab12f64b8;84f1e992467917d4	GFF3	242231	0	0	0	0	0	0	0	e1dbf101959f4c0b3a828570d8bf4be6161a0539421725adfac9c2c78e1fbb43	PASS
907c15152e159a01	file	legume_family/legumeinfo/Chamaecrista/fasciculata/MN87.gnm1.ann1.LWFM/gff3/chafa.MN87.gnm1.ann1.LWFM.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Chamaecrista|fasciculata|MN87.gnm1	gene_models_main	True	ea6c85edd6dd0d10	GFF3	195215	0	32832	162383	0	0	0	0	64f03ac6d42351025e26fce81984ea786e62a5e4344db64fdedc7dba6b1ebd3e	PASS
90fe43afeb903e3e	file	legumeinfo/DongNongNo_50.gnm1.ann1.QSDB/functional_iprscan/glyma.DongNongNo_50.gnm1.ann1.QSDB.iprscan.gff3.gz	.	legumeinfo	legumeinfo|DongNongNo_50.gnm1	functional_iprscan	False	1cac6cdef48a6b1e	GFF3	377778	0	0	0	0	0	0	0	29df6ac28ae434b054d2b7050bed292f1a012c5dde18bd4f4576a2d022c11da8	PASS
91206f410d151f4d	file	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1_hap3.ann1.YZ7X/gff3/medsa.RegenSY27x.gnm1_hap3.ann1.YZ7X.noncoding.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|sativa|RegenSY27x.gnm1_hap3	noncoding	False	1a700e8353f7effb	GFF3	2369	1125	942	6	296	0	0	0	f567134020480cb39357be49ff27e78d0cf1d449300aa576660e39c80776ae25	PASS
913706c3a19ca011	file	soyomics/Williams_82/gff/Wm82.a2.v1.gene.gff.gz	.	soyomics	soyomics|Williams_82	soyomics_gene	True	31e44b8dbdbac9ce;7558d543796554d5	GFF3	1575910	59313	96496	553474	632688	0	1982	1888	fc26fd60d513ea72ba5c0b922d5baaca2c92e907ee709d5f074c37117862e902	PASS
916bf5019eae2885	file	legume_family/legumeinfo/Glycine/max/Wm82.gnm4.ann1.T8TQ/gff3/glyma.Wm82.gnm4.ann1.T8TQ.gene_models_exons.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Wm82.gnm4	gene_model_exons	False	c54fb54176965d99;fe03eb273125b0ff	GFF3	1417786	52872	86256	516059	560910	0	0	0	d18e497767e4eaf5020993e2eb18b24839d7fafe832f6960a9b9a93b977f0d93	PASS
91b0002db5fffdbc	file	soyomics/Han_Dou_No.5/repeat/SoyC09.repeat.gff3.gz	.	soyomics	soyomics|Han_Dou_No.5	repeat	False	2ceae22cc6f4152c	UNKNOWN	904145	0	0	0	0	0	0	0	1411a28207716c416d0c9101c271d5247f83448b328cfd2fdc20d73c11428c91	PASS
920b742068dc109a	file	legumeinfo/Hefeng25_IGA1002.gnm1.ann1.320V/functional_iprscan/glyma.Hefeng25_IGA1002.gnm1.ann1.320V.iprscan.gff3.gz	.	legumeinfo	legumeinfo|Hefeng25_IGA1002.gnm1	functional_iprscan	False	d9e3d4cd719a05e5	GFF3	382766	0	0	0	0	0	0	0	f1c9bcb057c7902647da514f15aad95336896a0b7bafd7885766509555b19f38	PASS
92307a3d8556fe9e	file	legume_family/legumeinfo/Medicago/truncatula/HM078.gnm1.ann1.3RNP/gff3/medtr.HM078.gnm1.ann1.3RNP.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|HM078.gnm1	gene_models_main	True	723b79a6bb0fbe82	GFF3	640444	37803	37803	175686	175686	0	0	0	75557d5dd1ea8a8f6108ca8f9f648ac241c0acadef6586a0c6de9b89566d8cb0	PASS
926fb3d0752538e9	file	legume_family/legumeinfo/Glycine/max/Fukuyutaka.gnm3.ann1.RWJM/functional_iprscan/glyma.Fukuyutaka.gnm3.ann1.RWJM.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Fukuyutaka.gnm3	functional_iprscan	False	539814fd4ada940f	GFF3	389975	0	0	0	0	0	0	0	e0f95eda77550d9f64c8b3611c98146c73b7bf71a179b32d0392fb44f79185b7	PASS
9331d55ddb9d66dd	file	legume_family/legumeinfo/Trifolium/pratense/HEN17-A07.gnm1.ann1.LHG2/gff3/tripr.HEN17-A07.gnm1.ann1.LHG2.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Trifolium|pratense|HEN17-A07.gnm1	gene_models_main	True	cd49d0d6361370b4	GFF3	674782	33503	47824	282132	311323	0	0	0	a3a7b64c985288d095305f150feb19e410315640b8938dc27f947bb56af4ed42	PASS
93eb665486183049	file	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm2.ann1.9M1L/gff3/cicar.CDCFrontier.gnm2.ann1.9M1L.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm2	gene_models_main	True	c3cea47e840df975	GFF3	484725	25105	31457	182607	192029	0	0	0	94775e6436c1078af7237785b1c0f19cfbdcafdcece1b798ac84c72a5d18fcf7	PASS
9437b0c53b4ee7fa	file	legume_family/legumeinfo/Lens/ervoides/IG_72815.gnm1.ann1.R90F/gff3/lener.IG_72815.gnm1.ann1.R90F.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Lens|ervoides|IG_72815.gnm1	gene_models_main	True	fd31734f0f163667	GFF3	529825	37045	37045	192450	204761	0	0	0	eaf8b8b417d14a27959e00b228ea733d57d1008d6107e128558b134cf4c091f6	PASS
943e14ed8e8a3ad7	file	legumeinfo/Zhutwinning2.gnm1.ann1.ZTTQ/functional_iprscan/glyma.Zhutwinning2.gnm1.ann1.ZTTQ.iprscan.gff3.gz	.	legumeinfo	legumeinfo|Zhutwinning2.gnm1	functional_iprscan	False	61894c4aea5cf5df	GFF3	371791	0	0	0	0	0	0	0	f9d588b40fa7a48589b4f1656c8a3717bdda70ed354171ff7f1a30889fc93d20	PASS
94a608d361eaacc5	file	legume_family/ncbi/Arachis_hypogaea/AhypogaeaLine8_v1.0/gff3/GCA_041383265.1_AhypogaeaLine8_v1.0_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Arachis_hypogaea|AhypogaeaLine8_v1.0	ncbi_genomic	True	bd196d408ca12cd1	GFF3	1097645	55124	76090	463078	503332	0	0	0	1543c2ebda904ab1ac82c159b2b6c1463f9fd7f9a51827d0ca5023b42f59cfcb	PASS
95be401850e00372	file	legume_family/legumeinfo/Vicia/faba/Tiffany.gnm1.ann1.Y54X/gff3/vicfa.Tiffany.gnm1.ann1.Y54X.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Vicia|faba|Tiffany.gnm1	gene_models_main	True	ef224fdfcd7f1ba8	GFF3	452417	34043	36632	190857	190861	0	0	0	6930dd0d77403477975818103595b5a3582d0945e29fab867de502d8713c79a2	PASS
977009eb38cc8561	file	legume_family/legumeinfo/Glycine/max/Harosoy.gnm3.ann1.R35Y/gff3/glyma.Harosoy.gnm3.ann1.R35Y.noncoding.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Harosoy.gnm3	noncoding	False	3b922ebbef5d2263	GFF3	7347	3000	890	0	1347	0	0	0	095d1b46a886b84b4c924e32f0fb1522e68b370a7229ead949f1343ed0598a7f	PASS
97831620dd12f8bc	file	soyomics/Feng_Di_Huang/ncrna/SoyL07.ncRNA.gff3.gz	.	soyomics	soyomics|Feng_Di_Huang	noncoding	False	91db807016058a25	GFF3	8840	3850	0	0	0	0	6	0	caf01d350d24c34f3ae1885f615563df733bddad88ba23a0d0e4cc2939a8984d	PASS
97903c1dcf357ec4	file	legume_family/legumeinfo/Medicago/truncatula/A17_HM341.gnm4.ann2.G3ZY/gff3/medtr.A17_HM341.gnm4.ann2.G3ZY.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|A17_HM341.gnm4	gene_models_main	True	de8d18d2d19698fa	GFF3	633215	50444	57585	257792	267394	0	0	0	f9daf25dcd8134ac8a11dfe04fdfe0625e0d518fa81d2693a23d6957ad39b5cc	PASS
97a1378c4d01e9ac	file	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm1.KYV3/repeat/arahy.Tifrunner.gnm1.KYV3.genome_repeatmask_coords.gff.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm1	repeat	False	1815273b5e4ad094;bf8095e2d8c1826f	GFF3	3623324	0	0	0	0	0	0	0	be3853ed2a3c488dd2fffc49a1682dbe6b47b1e9da1ecfc282dda6a30b130c46	PASS
97b7f4fa7e44233a	zip_member	soyod/Zhong_Huang_13.v1/gff/Zhong_Huang_13.v1.annotation.zip	Zhong_Huang_13.v1.annotation.gff	soyod	Zhong_Huang_13.v1	soyod_gene_models	True	f905cd9135788524	GFF3	857118	52178	58017	333842	345307	0	0	0	296a5bfafb01d29d3375b7ee7ff55a94bbd573fef2ee3d326ce1297e96283ef5	PASS
97c249083db142a0	file	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm1.ann1.CCJH/gff3/arahy.Tifrunner.gnm1.ann1.CCJH.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm1	gene_models_main	True	1815273b5e4ad094;bf8095e2d8c1826f	GFF3	1221898	67124	84714	504634	423763	0	0	0	f5782e96d4c18a8257fa17023140b1e624c615dae0241d9dfa26f77234bdc0f7	PASS
9836824f00e339d6	file	legume_family/legumeinfo/Trifolium/subterraneum/Daliak.gnm2.ann1.MFKF/gff3/trisu.Daliak.gnm2.ann1.MFKF.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Trifolium|subterraneum|Daliak.gnm2	gene_models_main	True	872c83e913b87cdf	GFF3	607798	37474	44693	232672	241046	0	0	0	5da4e1b24e6e458c5f7d36f3426d84d00971dd3b10dded71f547cac2308873bd	PASS
983b6d370fe13b5e	file	legume_family/legumeinfo/Glycine/soja/W05.gnm1.ann1.T47J/gff3/glyso.W05.gnm1.ann1.T47J.bad_gene_10G027808.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|soja|W05.gnm1	other_annotation	False	f5bbd1fd0c7f3dff	GFF3	35	1	2	20	0	0	0	0	76f0ed3aa4714ccfb7a4c560b235833f61a6928eff1a737bc8aec19f9e069057	PASS
98814cb86647314c	file	legume_family/legumeinfo/Lotus/japonicus/MG20.gnm3.ann1.WF9B/gff3/lotja.MG20.gnm3.ann1.WF9B.noncoding.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Lotus|japonicus|MG20.gnm3	noncoding	False	11b5b397b75578bb	GFF3	29	1	1	9	18	0	0	0	6ff2217fc924ee2857ae7cf42624be5d63c1db9c8da27e6dd025d551211b4e78	PASS
9978cb9ecb8ae6d4	file	soyomics/Han_Dou_No.5/ncrna/SoyC09.ncRNA.gff3.gz	.	soyomics	soyomics|Han_Dou_No.5	noncoding	False	2ceae22cc6f4152c	GFF3	9498	4185	0	0	0	0	6	0	cef1cf0b7aa7d22d9a058f0b3f29292bb540cb5efa245a5d2cd5fe556b512bf3	PASS
99e3c4bc8a7f91da	file	legume_family/legumeinfo/Lupinus/angustifolius/Tanjil.gnm1.ann1.nnV9/gff3/lupan.Tanjil.gnm1.ann1.nnV9.gene_models_tRNA.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Lupinus|angustifolius|Tanjil.gnm1	other_annotation	False	c43ce9a9af962914	GFF3	1087	0	0	0	0	0	0	0	73be40234adcfcd8994a5119ce805b12278c77f963daefc922edab9b3825464c	PASS
9a327c83fe98c2a9	file	legumeinfo/Amsoy.gnm1.ann1.6S5P/functional_iprscan/glyma.Amsoy.gnm1.ann1.6S5P.iprscan.gff3.gz	.	legumeinfo	legumeinfo|Amsoy.gnm1	functional_iprscan	False	8948693e7614b9a0	GFF3	396452	0	0	0	0	0	0	0	93620da6dd20cbe8d4f481eac434a2fd13ad5d2ec6a287fe6a176e20fc54ccaa	PASS
9a8562765e57a4a5	file	soyomics/Tie_Feng_No.18/gff/SoyC02.gene.gff.gz	.	soyomics	soyomics|Tie_Feng_No.18	soyomics_gene	True	50c8bfdb2e011b28	GFF3	1228462	55191	80181	446279	489610	0	0	0	cc23c52c89e38ead953c0ae6c87309ecb06bf1d94f41028b8d93a6063d599d47	PASS
9bbe5ebe63f83d49	file	legume_family/legumeinfo/Lens/culinaris/CDC_Redberry.gnm2.ann1.5FB4/functional_iprscan/lencu.CDC_Redberry.gnm2.ann1.5FB4.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Lens|culinaris|CDC_Redberry.gnm2	functional_iprscan	False	9ae82c2a17244c72	GFF3	263560	0	0	0	0	0	0	0	831e6aee5f75c8f4ae479a5eb186e5b21fd6029d04d8431aa50d5a2028ea5573	PASS
9c020b3988a119b2	file	legume_family/legumeinfo/Medicago/truncatula/R108.gnmHiC_1.ann1.Y8NH/gff3/medtr.R108.gnmHiC_1.ann1.Y8NH.gene_models_main.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Medicago|truncatula|R108.gnmHiC_1	gene_models_main	True	29502e1062edfe93	GFF3	442116	39027	39027	182031	182031	0	0	0	7548c87c18ba991c3ad71d53bc6637e59e1acaa36dc176e8f4f873f1b524b8a3	PASS
9caa5f531f1c6660	file	legume_family/ncbi/Lupinus_angustifolius/LupAngTanjil_v1.0/gff3/GCF_001865875.1_LupAngTanjil_v1.0_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Lupinus_angustifolius|LupAngTanjil_v1.0	ncbi_genomic	True	1f47770d9ba1c1ad	GFF3	851814	37319	54453	342838	396614	0	0	0	fe5a470fe615114eb68b7adb56f64aeeb20e32521db899a2c8c55ee8ece9b21a	PASS
9d39d0cbb5a56b97	file	legume_family/ncbi/Vigna_angularis_var._angularis/Vangularis_v1/gff3/GCA_004320505.1_Vangularis_v1_genomic.gff.gz	.	legume_family_ncbi	legume_family_ncbi|Vigna_angularis_var._angularis|Vangularis_v1	ncbi_genomic	True	67a06c3a40190e17	GFF3	186507	34217	0	141737	5798	482	0	0	0f313d74202b7530fd40649d9a7f19c20b17cfadae94c878db9945a98e954088	PASS
9dee2f8b51f01c0a	file	legumeinfo/ShiShengChangYe.gnm1.ann1.VLGS/functional_iprscan/glyma.ShiShengChangYe.gnm1.ann1.VLGS.iprscan.gff3.gz	.	legumeinfo	legumeinfo|ShiShengChangYe.gnm1	functional_iprscan	False	a1031c671efeadfc	GFF3	410917	0	0	0	0	0	0	0	2fb9b8db7e624e078bc7baef4dae7254d51ecc9956cde5ade0c393fb997b58de	PASS
9e0aa5f60d5f64dd	file	legume_family/legumeinfo/Glycine/max/Himeshirazu.gnm3.ann1.0KJD/gff3/glyma.Himeshirazu.gnm3.ann1.0KJD.noncoding.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Glycine|max|Himeshirazu.gnm3	noncoding	False	9fabec0202ef64df	GFF3	7151	2913	886	0	1325	0	0	0	bec8e1ef3dae2607b373b807c899686e147bf6ab64a50c3177b20aadb82d0e86	PASS
9e34bf096c8c267a	file	legumeinfo/TieJiaSiLiHuang.gnm1.ann1.W70Z/functional_iprscan/glyma.TieJiaSiLiHuang.gnm1.ann1.W70Z.iprscan.gff3.gz	.	legumeinfo	legumeinfo|TieJiaSiLiHuang.gnm1	functional_iprscan	False	e7e022605327ebb2	GFF3	402184	0	0	0	0	0	0	0	012817e2e9b0ac226db5bb554e073be98d83ce1be998c2ac49d333419aee323a	PASS
9ec83814a0ac0229	file	legume_family/legumeinfo/Aeschynomene/evenia/CIAT22838.gnm1.ann1.ZM3R/functional_iprscan/aesev.CIAT22838.gnm1.ann1.ZM3R.iprscan.gff3.gz	.	legume_family_legumeinfo	legume_family_legumeinfo|Aeschynomene|evenia|CIAT22838.gnm1	functional_iprscan	False	78a4bd04f924b968	GFF3	210639	0	0	0	0	0	0	0	c719ef84fb00e3e64b4b6a80a874f28f7f5a52ca02db3457f6eb8d6485cc4d5e	PASS
9f24be91bd685b6c	file	legumeinfo/PI_578357.gnm1.ann1.0ZKP/gff3/glyso.PI_578357.gnm1.ann1.0ZKP.gene_models_main.gff3.gz	.	legumeinfo	legumeinfo|PI_578357.gnm1	gene_models_main	True	1f214bea4d5a72fb	GFF3	1235626	57884	84033	443913	488395	0	0	0	1115e37880097fc6e4334c2cdcc12c2d7f4f4aabe66cbe8ce8e59d93f38a118a	PASS
