candidate_id	source_kind	source	relative_path	member_name	species	genus	material_key	orientation_group_id	near_duplicate_group_id	near_duplicate_group_size	assembly_evidence	assembly_tier	assembly_evidence_pending	official_assembly_level	official_assembly_report	assembly_accession	t2t_label	base_count	callable_bases	n_fraction	contig_count	n50	large_sequence_fraction	long_callable_fraction	strict_annotation_count	annotation_id	annotation_source	annotation_path	annotation_member_name	annotation_gene_count	hard_gate_pass	hard_gate_reasons	store_manifest_sha256	nonoverlap_windows_1024	nonoverlap_windows_8192	nonoverlap_windows_32768	nonoverlap_windows_65536	nonoverlap_windows_131072	nonoverlap_windows_262144	selection_status	store_set_sha256
815b4f8dd744868e	file	legume_family_ncbi	legume_family/ncbi/Cicer_arietinum/ASM615156v1/genome/GCA_006151565.1_ASM615156v1_genomic.fna.gz	.	Cicer arietinum	Cicer	asm615156v1	orientation-7888e20c1ee9cd9a	near-815b4f8dd744868e	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Cicer_arietinum/ASM615156v1/assembly_report/GCA_006151565.1_ASM615156v1_assembly_report.txt	GCA_006151565.1	False	347246965	298659503	0.13992191983593003	8	48359835	1.0	0.0	0	.	.	.	.	0	False	n_fraction_above_limit;strict_annotation_count_0	ac68ab1f648da582097f0d292fa130f059a30a870e862db7bb8392960d2b03cd	126099	193	0	0	0	0	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
825e7fa74db16e84	file	legume_family_legumeinfo	legume_family/legumeinfo/Cicer/echinospermum/S2Drd065.gnm1.R888/genome/cicec.S2Drd065.gnm1.R888.genome_main.fna.gz	.	Cicer echinospermum	Cicer	s2drd065	orientation-b0f58fcb69d118f0	near-825e7fa74db16e84	1	insufficient	0	True	UNVERIFIED	.	.	False	657414040	657241340	0.000262695941206245	17304	64554361	0.7297543280335175	0.5074736412654749	1	ff10682a368a6f61	legume_family_legumeinfo	legume_family/legumeinfo/Cicer/echinospermum/S2Drd065.gnm1.ann1.YZ9H/gff3/cicec.S2Drd065.gnm1.ann1.YZ9H.gene_models_main.gff3.gz	.	34703	False	insufficient_chromosome_scale_evidence	f5710bd87abf6f59a7e5802670ee4e3035cdfc8eee45b63e36deea85fef234f5	632312	70769	14542	6489	2785	1065	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
82ce90eea621c1cb	file	legume_family_legumeinfo	legume_family/legumeinfo/Glycine/max/Hwangkeum.gnm1.4S83/genome/glyma.Hwangkeum.gnm1.4S83.genome_main.fna.gz	.	Glycine max	Glycine	hwangkeum	orientation-ba53e7857acf5532	near-82ce90eea621c1cb	1	structural_proxy	2	True	UNVERIFIED	.	.	False	933123489	933087689	3.836576875625087e-05	468	46570973	0.978649457188833	0.9746762321713581	0	.	.	.	.	0	False	strict_annotation_count_0	a9faac8ce37f2b6a1e8075a3c45c750e311477094cb498958b40c8828df5bf92	910804	113506	28157	13949	6846	3308	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
82f17b8447248a9b	file	legume_family_ncbi	legume_family/ncbi/Leucaena_leucocephala/ASM3707461v1/genome/GCA_037074615.1_ASM3707461v1_genomic.fna.gz	.	Leucaena leucocephala	Leucaena	asm3707461v1	orientation-2a56fe8b3415ed8d	near-82f17b8447248a9b	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Leucaena_leucocephala/ASM3707461v1/assembly_report/GCA_037074615.1_ASM3707461v1_assembly_report.txt	GCA_037074615.1	False	1338165608	1338136608	2.1671458171266944e-05	242	23644757	0.9766709002134211	0.988761774463015	0	.	.	.	.	0	False	strict_annotation_count_0	2cf3957507aa57fe94659675a4b12154c049bb3e5fd5fa71cf8db932dacd940c	1306640	163212	40698	20274	10074	4986	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8317f2f6bae2e9d2	file	legume_family_legumeinfo	legume_family/legumeinfo/Glycine/cyrtoloba/G1267.gnm1.YWW6/genome/glycy.G1267.gnm1.YWW6.genome_main.fna.gz	.	Glycine cyrtoloba	Glycine	g1267	orientation-e3db2d024b292634	near-8317f2f6bae2e9d2	1	structural_proxy	2	True	UNVERIFIED	.	.	False	1279815267	1279622552	0.00015058032590261326	20	63210496	1.0	0.992397352653097	1	a1fbdf16306fe668	legume_family_legumeinfo	legume_family/legumeinfo/Glycine/cyrtoloba/G1267.gnm1.ann1.HRFD/gff3/glycy.G1267.gnm1.ann1.HRFD.gene_models_main.gff3.gz	.	55362	True	.	b62da9099c7176f7c819b81f83f23db8cf2e2f758389bf7818aa1f1fe3f6ed5b	1249288	155875	38726	19211	9434	4569	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
835872309eedbf9b	file	legume_family_ncbi	legume_family/ncbi/Astragalus_alpinus/drAstAlpi1.hap1.1/genome/GCA_964188245.1_drAstAlpi1.hap1.1_genomic.fna.gz	.	Astragalus alpinus	Astragalus	drastalpi1hap11	orientation-297875fdf160e400	near-835872309eedbf9b	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Astragalus_alpinus/drAstAlpi1.hap1.1/assembly_report/GCA_964188245.1_drAstAlpi1.hap1.1_assembly_report.txt	GCA_964188245.1	False	767016455	766867855	0.00019373769497552695	209	95356091	0.9849791879627928	0.9496067754724182	0	.	.	.	.	0	False	strict_annotation_count_0	fcafb9cbee10c56a0a16b6799b6b2081637c8d11df2a7c99555fa8533541c2c7	748417	93134	22916	11233	5401	2513	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
838679e55c2d0890	file	legumeinfo	legumeinfo/Lee.gnm3.VG1C/genome/glyma.Lee.gnm3.VG1C.genome_main.fna.gz	.	Glycine max	Glycine	lee	orientation-abe34c2594478ad7	near-355a2916e13df156	5	structural_proxy	2	True	UNVERIFIED	.	.	False	1016382015	1016350242	3.1260883733760286e-05	22	51595525	0.9978297953255303	0.999358722049677	1	fae7218d9281c319	legumeinfo	legumeinfo/Lee.gnm3.ann1.ZYY3/gff3/glyma.Lee.gnm3.ann1.ZYY3.gene_models_main.gff3.gz	.	56725	True	.	554ca0a277a75ae01c1a6b368806669c00e4d6bb91a10f0c2f79c207ec3b8b49	992508	124046	30995	15486	7732	3856	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
84b734e351285496	file	legumeinfo	legumeinfo/Zh13.gnm1.N6C8/genome/glyma.Zh13.gnm1.N6C8.genome_main.fna.gz	.	Glycine max	Glycine	zh13	orientation-4594c0f446b6f293	near-027c09fbd90a132f	8	structural_proxy	2	True	UNVERIFIED	.	.	False	1020296243	999802539	0.020086032993458743	570	51865536	0.9745214596463039	0.9350702919149118	1	296213afa45c33be	legumeinfo	legumeinfo/Zh13.gnm1.ann1.8VV3/gff3/glyma.Zh13.gnm1.ann1.8VV3.gene_models_main.gff3.gz	.	52141	True	.	69bd1bf37e9ba334f16ffbeabc71a8dcea1b35f9a6a1ede2104b749d50f7c142	975679	121356	29853	14575	7030	3309	REJECTED_MATERIAL_ALTERNATIVE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
84f1e992467917d4	file	legume_family_legumeinfo	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1.8Q19/genome/chafa.ISC494698.gnm1.8Q19.genome_softmasked.fna.gz	.	Chamaecrista fasciculata	Chamaecrista	isc494698	orientation-d8e2f7793c88ef82	near-109ae664faca4799	2	structural_proxy	2	True	UNVERIFIED	.	.	False	580459023	579599023	0.0014815860653784685	24	75709764	0.9957851460601724	0.9963168554202342	1	e0b91c2b04490519	legume_family_legumeinfo	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1.ann1.G7XW/gff3/chafa.ISC494698.gnm1.ann1.G7XW.gene_models_main.gff3.gz	.	29074	True	.	d03eb3b492f31c742ff73bb5e2ba8066d6ead36fd6d81dd3368c17facd319dba	565960	70696	17630	8788	4369	2162	REJECTED_MATERIAL_ALTERNATIVE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8508dc7a9552d402	file	legume_family_ncbi	legume_family/ncbi/Lathyrus_sativus/JIC_Lsat_v2.1.1/genome/GCA_963859935.3_JIC_Lsat_v2.1.1_genomic.fna.gz	.	Lathyrus sativus	Lathyrus	jiclsatv211	orientation-56e099a079d641d3	near-8508dc7a9552d402	2	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Lathyrus_sativus/JIC_Lsat_v2.1.1/assembly_report/GCA_963859935.3_JIC_Lsat_v2.1.1_assembly_report.txt	GCA_963859935.3	False	5967284493	5964354720	0.0004909725694219553	7646	700447244	0.8493435206492006	0.8896851118204452	1	ae38a6e33ab7b8df	legume_family_ncbi	legume_family/ncbi/Lathyrus_sativus/JIC_Lsat_v2.1.1/gff3/GCA_963859935.3_JIC_Lsat_v2.1.1_genomic.gff.gz	.	31719	True	.	a257feed31639649c5cd53a787cb7e5d9d9b44c1d7b01baeec30361885845688	5817688	721454	175182	84258	40271	18993	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
85b481ae24b243fe	file	legumeinfo	legumeinfo/ZiHuaNo_4.gnm1.HN60/genome/glyma.ZiHuaNo_4.gnm1.HN60.genome_main.fna.gz	.	Glycine max	Glycine	zihuano4	orientation-97622803560341e0	near-85b481ae24b243fe	1	structural_proxy	2	True	UNVERIFIED	.	.	False	1011671057	1004075087	0.0075083397389315645	53	52315362	0.9920167568854349	0.9781007632948072	1	a1b345aaea2ddd49	legumeinfo	legumeinfo/ZiHuaNo_4.gnm1.ann1.FCFQ/gff3/glyma.ZiHuaNo_4.gnm1.ann1.FCFQ.gene_models_main.gff3.gz	.	54803	True	.	484fe20a00e309de9ede942d7a54035c38ab1250b1e586626b4011e2aeea8ca3	980317	122346	30405	15082	7485	3711	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
871fd28ea67a2de5	file	legume_family_ncbi	legume_family/ncbi/Glycine_max/WHFS_GmW82_1.0/genome/GCA_014282185.1_WHFS_GmW82_1.0_genomic.fna.gz	.	Glycine max	Glycine	whfsgmw8210	orientation-d2af460698189bfe	near-0dd3c819f44b67d7	15	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Glycine_max/WHFS_GmW82_1.0/assembly_report/GCA_014282185.1_WHFS_GmW82_1.0_assembly_report.txt	GCA_014282185.1	False	993001975	992070854	0.0009376829285762498	397	49801354	0.9886996941773454	0.8712192304764554	0	.	.	.	.	0	False	strict_annotation_count_0	8329afbe605224a69573faa46f35edc5672f8e865989bc5b45ae4429edecb058	967640	119932	29056	13977	6602	2995	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
872c83e913b87cdf	file	legume_family_legumeinfo	legume_family/legumeinfo/Trifolium/subterraneum/Daliak.gnm2.VJZB/genome/trisu.Daliak.gnm2.VJZB.genome_main.fna.gz	.	Trifolium subterraneum	Trifolium	daliak	orientation-5bc9d6585e5397b6	near-872c83e913b87cdf	1	structural_proxy	2	True	UNVERIFIED	.	.	False	473152109	414049588	0.12491230594937494	24725	56309329	0.9442692920555068	0.0	1	9836824f00e339d6	legume_family_legumeinfo	legume_family/legumeinfo/Trifolium/subterraneum/Daliak.gnm2.ann1.MFKF/gff3/trisu.Daliak.gnm2.ann1.MFKF.gene_models_main.gff3.gz	.	37474	False	n_fraction_above_limit	58615bda0aa61019a7ad2f38d171b328411a54a0aad73b82ecc6c4a29082f9c1	367041	29860	2675	412	18	0	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
887fc38a30f65f36	file	legumeinfo	legumeinfo/FengDiHuang.gnm1.YYLM/genome/glyma.FengDiHuang.gnm1.YYLM.genome_main.fna.gz	.	Glycine max	Glycine	fengdihuang	orientation-d5b97f90f37c5234	near-887fc38a30f65f36	1	structural_proxy	2	True	UNVERIFIED	.	.	False	1004686109	1003438009	0.0012422785473189019	47	50890034	0.9863791547654412	0.9730731497534891	1	4f7fb6367bced326	legumeinfo	legumeinfo/FengDiHuang.gnm1.ann1.P6HL/gff3/glyma.FengDiHuang.gnm1.ann1.P6HL.gene_models_main.gff3.gz	.	58259	True	.	05079f08a249653b1c2c13cb25488affc61818114ed0a36a1eb32aa6331277d5	979593	122173	30287	14983	7432	3684	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
89115ea484912dab	file	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/truncatula/HM023.gnm1.FFHH/genome/medtr.HM023.gnm1.FFHH.genome_main.fna.gz	.	Medicago truncatula	Medicago	hm023	orientation-81943d6e175b8ffd	near-1fb9da72b0a86a36	2	insufficient	0	True	UNVERIFIED	.	.	False	403142311	361159917	0.10413790082182667	3728	620702	0.0	0.0	1	747adbf4566419a9	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/truncatula/HM023.gnm1.ann1.WZN8/gff3/medtr.HM023.gnm1.ann1.WZN8.gene_models_main.gff3.gz	.	64116	False	insufficient_chromosome_scale_evidence;n_fraction_above_limit	24f09fad014f23bbd92aa090e9bab90e09982298a633bfb049a7bcc6a9b2bf52	329023	30791	3480	603	23	0	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8948693e7614b9a0	file	legumeinfo	legumeinfo/Amsoy.gnm1.TYYG/genome/glyma.Amsoy.gnm1.TYYG.genome_main.fna.gz	.	Glycine max	Glycine	amsoy	orientation-b4c331e23670fb6a	near-8948693e7614b9a0	1	structural_proxy	2	True	UNVERIFIED	.	.	False	992341935	988281784	0.004091483849264115	33	50281450	0.996975277478322	0.9821360857947372	1	e3476ecff6f65159	legumeinfo	legumeinfo/Amsoy.gnm1.ann1.6S5P/gff3/glyma.Amsoy.gnm1.ann1.6S5P.gene_models_main.gff3.gz	.	58040	True	.	dc19173834d056cd87919107aaebb3e65c6258475e1ad134cee6ce1d2dc4d71d	964934	120457	29968	14883	7389	3662	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8976a9631a003b60	file	legume_family_ncbi	legume_family/ncbi/Vigna_unguiculata_subsp._sesquipedalis/NJ/genome/GCA_026781165.1_NJ_genomic.fna.gz	.	Vigna unguiculata subsp. sesquipedalis	Vigna	nj	orientation-039142df1637d8ff	near-8976a9631a003b60	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Vigna_unguiculata_subsp._sesquipedalis/NJ/assembly_report/GCA_026781165.1_NJ_assembly_report.txt	GCA_026781165.1	False	550314243	550311143	5.633145133770416e-06	46	49109670	0.9936573184423286	0.9936222752443884	0	.	.	.	.	0	False	strict_annotation_count_0	355debf615c7ab63665edc15c2962ef86907fbc1dcdbb4325e604e8e57727e18	537378	67141	16759	8357	4164	2068	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
897c7e04cd83ff6e	file	legume_family_ncbi	legume_family/ncbi/Glycine_max/V1.1/genome/GCF_000004515.3_V1.1_genomic.fna.gz	.	Glycine max	Glycine	v11	orientation-e7c7faf8285cfb74	near-0dd3c819f44b67d7	15	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Glycine_max/V1.1/assembly_report/GCF_000004515.3_V1.1_assembly_report.txt	GCA_000004515.2	False	973779290	955491990	0.01877971752716162	1147	47781076	0.9756510707883302	0.3439842619716781	0	.	.	.	.	0	False	strict_annotation_count_0	71a0685ccd536cc3f58cb8137db4af18986bb6dfb8491d09c0d8ba02eae2f0e4	924769	110202	24352	10421	3822	963	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
897ce508817930ed	file	legume_family_legumeinfo	legume_family/legumeinfo/Medicago/sativa/Zhongmu_No_1.gnm1.TRQW/genome/medsa.Zhongmu_No_1.gnm1.TRQW.genome_main.fna.gz	.	Medicago sativa	Medicago	zhongmuno1	orientation-ae6021b4864fdb23	near-897ce508817930ed	1	structural_proxy	2	True	UNVERIFIED	.	.	False	817120364	816867764	0.0003091343835361812	657	102287719	0.9722733736690963	0.9306810190149699	0	.	.	.	.	0	False	strict_annotation_count_0	fdea3bfe190e8ec8f16e805942f9a715e69b1b9db8892d27275a62cb07f83189	797071	99073	24241	11839	5752	2771	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8b3cca50063af126	file	legume_family_ncbi	legume_family/ncbi/Trifolium_pratense/trifolium_pratense_var_milvus_v3/genome/GCA_949352195.3_trifolium_pratense_var_milvus_v3_genomic.fna.gz	.	Trifolium pratense	Trifolium	trifoliumpratensevarmilvusv3	orientation-6798a66908846217	near-8b3cca50063af126	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Trifolium_pratense/trifolium_pratense_var_milvus_v3/assembly_report/GCA_949352195.3_trifolium_pratense_var_milvus_v3_assembly_report.txt	GCA_949352195.3	False	445624755	445546755	0.00017503515934611847	131	58019854	0.9671651611903832	0.9147936067899316	1	b1e93753d27256ba	legume_family_ncbi	legume_family/ncbi/Trifolium_pratense/trifolium_pratense_var_milvus_v3/gff3/GCA_949352195.3_trifolium_pratense_var_milvus_v3_genomic.gff.gz	.	41835	True	.	78dc35b8fe98d9970a1f68c73cf264f710ff2ee6b2875fda3119357dfc097726	434646	53925	13118	6327	3099	1529	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8b8441e9f58552ca	file	legume_family_ncbi	legume_family/ncbi/Vigna_reflexopilosa/ASM2774278v1/genome/GCA_027742785.1_ASM2774278v1_genomic.fna.gz	.	Vigna reflexopilosa	Vigna	asm2774278v1	orientation-49428ff541c992e4	near-8b8441e9f58552ca	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Vigna_reflexopilosa/ASM2774278v1/assembly_report/GCA_027742785.1_ASM2774278v1_assembly_report.txt	GCA_027742785.1	False	985987933	985865265	0.0001244112588951938	2660	42012152	0.9366483991239678	0.9005427775163577	0	.	.	.	.	0	False	strict_annotation_count_0	580501125c1fdb1452b846481709e8cef0498a6d00a6b3eaa75f0ff7f3bb206c	960881	118446	28285	13686	6572	3072	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8c21e283eca8cf3b	file	legumeinfo	legumeinfo/HeiHeNo_43.gnm1.FV4H/genome/glyma.HeiHeNo_43.gnm1.FV4H.genome_main.fna.gz	.	Glycine max	Glycine	heiheno43	orientation-be549f0155a75867	near-8c21e283eca8cf3b	1	structural_proxy	2	True	UNVERIFIED	.	.	False	1010090643	1007840828	0.0022273397101452014	81	51080891	0.981520994052016	0.9733646392821069	1	7db8326358dfe7d3	legumeinfo	legumeinfo/HeiHeNo_43.gnm1.ann1.PDXG/gff3/glyma.HeiHeNo_43.gnm1.ann1.PDXG.gene_models_main.gff3.gz	.	57976	True	.	01d71062f8079e27093336c2e8fc6f0e500636278bf19e59b62abb87d9931a27	983929	122732	30450	15084	7477	3700	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8c9674ea08fea643	file	legume_family_ncbi	legume_family/ncbi/Medicago_sativa/ASM4841841v1/genome/GCA_048418415.1_ASM4841841v1_genomic.fna.gz	.	Medicago sativa	Medicago	asm4841841v1	orientation-f9d13e16f4a23ec3	near-8c9674ea08fea643	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Medicago_sativa/ASM4841841v1/assembly_report/GCA_048418415.1_ASM4841841v1_assembly_report.txt	GCA_048418415.1	False	831484173	831333073	0.00018172324249399755	30	107211468	0.9877277363402082	0.9229090335974159	0	.	.	.	.	0	False	strict_annotation_count_0	27876442b3c332d9afacc60da936191b78015b16f2c3be9c5424d489bac090ce	811104	100715	24595	11864	5681	2617	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8d0c2b4f173cd9e7	file	legume_family_legumeinfo	legume_family/legumeinfo/Cercis/chinensis/GXIB.gnm1.5DZH/genome/cerch.GXIB.gnm1.5DZH.genome_main.fna.gz	.	Cercis chinensis	Cercis	gxib	orientation-cf06cfc674250960	near-8d0c2b4f173cd9e7	1	structural_proxy	2	True	UNVERIFIED	.	.	False	352840832	352839432	3.967794747746202e-06	67	47428482	0.9405073730242196	0.989474334036452	1	8b006a969b4bd980	legume_family_legumeinfo	legume_family/legumeinfo/Cercis/chinensis/GXIB.gnm1.ann1.L8L4/gff3/cerch.GXIB.gnm1.ann1.L8L4.gene_models_main.gff3.gz	.	31776	True	.	a356262bfaf8a736e821dd174246c32c1c4a908f7c299e1585af99a67a43bcb6	344535	43028	10720	5345	2661	1319	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8d6f277e4817e7b4	file	legume_family_ncbi	legume_family/ncbi/Neltuma_pallida/UNMSM_Npal_1.0/genome/GCA_046055785.1_UNMSM_Npal_1.0_genomic.fna.gz	.	Neltuma pallida	Neltuma	unmsmnpal10	orientation-0f3f318e0c866e46	near-8d6f277e4817e7b4	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Neltuma_pallida/UNMSM_Npal_1.0/assembly_report/GCA_046055785.1_UNMSM_Npal_1.0_assembly_report.txt	GCA_046055785.1	False	403689809	403531491	0.00039217735119986645	77	26166578	0.9777643259753431	0.9438408463640822	0	.	.	.	.	0	False	strict_annotation_count_0	85f7cfaa17307c837ddfb7744d52ee210983070ad8083ae53574c0763922a1c4	393852	49039	12090	5937	2847	1341	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8e89eede93969eb1	file	legume_family_ncbi	legume_family/ncbi/Phaseolus_vulgaris/ASM5104807v1/genome/GCA_051048075.1_ASM5104807v1_genomic.fna.gz	.	Phaseolus vulgaris	Phaseolus	asm5104807v1	orientation-ddd7a62a9400d856	near-8e89eede93969eb1	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Phaseolus_vulgaris/ASM5104807v1/assembly_report/GCA_051048075.1_ASM5104807v1_assembly_report.txt	GCA_051048075.1	False	469788237	469666426	0.0002592891656416676	182	45370387	0.9877078276014817	0.8211292837866166	0	.	.	.	.	0	False	strict_annotation_count_0	af81db7c82f3c3aae33252114864214dc51171590acd3f89d47bd3d519d40eaa	457959	56687	13691	6527	3005	1298	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8f45022fc827f860	file	legume_family_ncbi	legume_family/ncbi/Ormosia_henryi/OHE_v1.0/genome/GCA_050613405.1_OHE_v1.0_genomic.fna.gz	.	Ormosia henryi	Ormosia	ohev10	orientation-9b29c81f2f65ff6a	near-771916477a313049	2	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Ormosia_henryi/OHE_v1.0/assembly_report/GCA_050613405.1_OHE_v1.0_assembly_report.txt	GCA_050613405.1	False	2691380774	2691368074	4.718767453007004e-06	19	354082533	0.9996748390237256	0.9995247279581128	0	.	.	.	.	0	False	strict_annotation_count_0	9dfcf18529c0831ce3803a7cbad83dc3e9e7f9b3d4569d6d74abd73147c2d63b	2628216	328468	82061	40995	20467	10203	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8f9a4aa16c3e8be0	file	legume_family_legumeinfo	legume_family/legumeinfo/Glycine/max/UA4805.gnm3.THQ0/genome/glyma.UA4805.gnm3.THQ0.genome_main.fna.gz	.	Glycine max	Glycine	ua4805	orientation-13cd2d372d60764f	near-8f9a4aa16c3e8be0	1	structural_proxy	2	True	UNVERIFIED	.	.	False	991598530	984367645	0.007292149777591945	20	51234843	1.0	0.99312622673615	1	0d5970d42ff92801	legume_family_legumeinfo	legume_family/legumeinfo/Glycine/max/UA4805.gnm3.ann1.DTQV/gff3/glyma.UA4805.gnm3.ann1.DTQV.gene_models_main.gff3.gz	.	57872	True	.	86585405a1c504bc4665dc99b6130e4ff1ba8fbaf2939f075cc9113c2c35a9e3	961198	120069	29943	14921	7416	3666	SELECTED	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8faf2e32feb10cf4	file	legume_family_ncbi	legume_family/ncbi/Phaseolus_vulgaris/OAC-Rex_P_vulgaris/genome/GCA_015708805.1_OAC-Rex_P_vulgaris_genomic.fna.gz	.	Phaseolus vulgaris	Phaseolus	oacrexpvulgaris	orientation-706ed9894805bb13	near-3a61c11d2bff6da2	2	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Phaseolus_vulgaris/OAC-Rex_P_vulgaris/assembly_report/GCA_015708805.1_OAC-Rex_P_vulgaris_assembly_report.txt	GCA_015708805.1	False	423735710	391843668	0.07526399415333676	1257	37536796	0.9588568331897257	0.0	0	.	.	.	.	0	False	strict_annotation_count_0	838991b21dc702ebb04aeb4c36d02185f495f08e8f5d827d8b8eb5f0f8e351ad	344725	29436	3157	654	74	0	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
8fe7fd3a55e3c80f	file	legume_family_ncbi	legume_family/ncbi/Arachis_duranensis/Y26/genome/GCA_040735855.1_Y26_genomic.fna.gz	.	Arachis duranensis	Arachis	y26	orientation-4ccd232b86366bd7	near-77a1986c7108dc97	2	complete_genome	4	False	Complete Genome	data/raw/legume_family/ncbi/Arachis_duranensis/Y26/assembly_report/GCA_040735855.1_Y26_assembly_report.txt	GCA_040735855.1	False	1177780724	1177780724	0.0	10	123522085	1.0	1.0	0	.	.	.	.	0	False	strict_annotation_count_0	9c42ef02b113be878e68982c2b897da9f39f0e8206ba67349814ef9744e75a1f	1150171	143766	35938	17966	8981	4487	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
9065b12aa8b08a62	file	legume_family_ncbi	legume_family/ncbi/Glycine_max/ASM4080195v1/genome/GCA_040801955.1_ASM4080195v1_genomic.fna.gz	.	Glycine max	Glycine	asm4080195v1	orientation-31d51801e8130e68	near-9065b12aa8b08a62	1	chromosome_official	3	False	Chromosome	data/raw/legume_family/ncbi/Glycine_max/ASM4080195v1/assembly_report/GCA_040801955.1_ASM4080195v1_assembly_report.txt	GCA_040801955.1	False	1013408761	1013401861	6.8087037191106345e-06	185	50866983	0.9767445438534156	0.9756264815069251	0	.	.	.	.	0	False	strict_annotation_count_0	884e3beeb17ca468de5feedde8c18d91e8c011950d6372fb9adbc654420ac345	989531	123581	30800	15336	7596	3746	REJECTED_HARD_GATE	952a85b9ff59c34a36a166ba77de1badb579be62753af7857d719a56b539b31c
