candidate_id	sequence_name	start_0based	end_0based_exclusive	length	sources	status
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	46548670	46548711	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	52205113	52205160	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	53490838	53490888	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	56400995	56401047	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	62433953	62434004	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	63048913	63048970	57	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	65578212	65578262	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	68743352	68743386	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	68743480	68743532	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	68865491	68865528	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	69576663	69576717	54	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	77479025	77479077	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	78617188	78617240	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	81702408	81702446	38	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	86390091	86390128	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	93339337	93339385	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	95653855	95653905	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	101456055	101456102	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	109609888	109609933	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	109610107	109610150	43	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	113944588	113944631	43	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	117094310	117094364	54	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	118414701	118414752	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	118432178	118432210	32	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	129525939	129525970	31	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	130874030	130874069	39	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	135772871	135772917	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	144063368	144063423	55	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	145454596	145454644	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	150032260	150032312	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	150305380	150305427	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	150867545	150867601	56	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	154693259	154693294	35	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	155957295	155957342	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	157159454	157159505	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	159483995	159484041	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	161319954	161319993	39	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	161634700	161634734	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	161795365	161795398	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	165205315	165205362	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	173802006	173802052	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	183553456	183553494	38	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	187030706	187030758	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	190518518	190518563	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	199553976	199554017	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	200661875	200661931	56	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	214013813	214013842	29	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	218682914	218682965	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	224249706	224249755	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	226483394	226483436	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	226486373	226486424	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	234139126	234139166	40	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	242467073	242467106	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	247307183	247307231	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	247321971	247322020	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	247690660	247690711	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	250150945	250150994	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	259487639	259487671	32	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	260480814	260480863	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	261126422	261126463	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	265692590	265692638	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	270059355	270059389	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	280663899	280663947	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	283212239	283212285	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	285445055	285445109	54	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	293132992	293133033	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	295064160	295064210	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	300298389	300298441	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	301250972	301251003	31	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	303672021	303672055	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	313489849	313489899	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	313720243	313720294	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	318410342	318410391	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	319790323	319790375	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	320482280	320482325	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	320482499	320482547	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	323637452	323637504	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	327305525	327305573	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	335565772	335565824	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	335895700	335895749	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	335895921	335895971	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	339912995	339913039	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	342445712	342445757	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	353347179	353347221	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	355762846	355762892	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	356433263	356433305	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	357160834	357160883	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	361911046	361911094	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	372812599	372812634	35	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	372812811	372812852	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	379213037	379213084	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	379348509	379348545	36	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	380169831	380169879	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	380822922	380822973	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	381114679	381114733	54	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	382590544	382590585	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	382792908	382792958	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	383349120	383349168	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	393978874	393978907	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	400047220	400047264	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	400047450	400047501	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	403170029	403170071	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	404513697	404513748	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	408264400	408264450	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	409393932	409393965	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	414984691	414984740	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	420275828	420275876	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	420276066	420276116	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	420280120	420280172	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	422116627	422116656	29	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	426209830	426209865	35	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	426982393	426982431	38	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	427012200	427012248	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr3	428005317	428005368	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	4731805	4731853	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	7053608	7053659	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	7787362	7787398	36	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	7873525	7873574	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	10159817	10159862	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	12411046	12411097	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	15462597	15462649	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	18246393	18246444	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	20323781	20323818	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	23872991	23873038	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	24736624	24736673	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	33926320	33926372	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	41092385	41092435	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	43015447	43015499	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	43421868	43421915	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	43429567	43429608	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	43431862	43431912	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	44059555	44059602	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	49863571	49863624	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	57859835	57859865	30	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	58248965	58248997	32	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	58249003	58249045	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	60808722	60808770	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	61532675	61532725	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	61818870	61818919	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	63329568	63329613	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	67588665	67588704	39	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	67610410	67610461	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	68713440	68713489	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	73230376	73230429	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	73249949	73250000	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	74607431	74607471	40	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	88349454	88349487	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	96192083	96192124	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	97493244	97493295	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	97493384	97493436	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	99722013	99722049	36	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	107649163	107649216	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	107649378	107649417	39	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	114731063	114731116	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	115283478	115283527	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	115283707	115283747	40	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	118049887	118049936	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	118973409	118973443	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	131390516	131390564	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	132487185	132487217	32	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	134874203	134874251	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	136085652	136085704	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	138591225	138591272	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	138600520	138600553	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	142592517	142592561	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	144511798	144511844	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	146921900	146921948	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	146922136	146922185	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	155989109	155989159	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	165578186	165578218	32	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	165592600	165592649	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	165704791	165704843	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	170089612	170089645	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	178286702	178286754	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	179341550	179341583	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	181250967	181251017	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	184364667	184364716	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	194548118	194548151	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	202852053	202852100	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	202926960	202927002	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	205106486	205106536	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	214408455	214408503	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	214420181	214420225	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	217731906	217731951	45	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	218460407	218460460	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	219084872	219084924	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	222139040	222139082	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	223292206	223292247	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	227410296	227410348	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	239608814	239608866	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	240344390	240344442	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	241471116	241471162	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	242631582	242631636	54	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	244903897	244903949	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	244904635	244904681	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	248355309	248355362	53	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	249537487	249537529	42	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	254715823	254715869	46	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	265408899	265408928	29	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	267711922	267711970	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	269204255	269204292	37	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	269204475	269204530	55	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	271923339	271923375	36	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	278902279	278902328	49	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	281426327	281426360	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	282058489	282058524	35	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	282445239	282445287	48	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	282456445	282456495	50	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	285003632	285003676	44	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	287409267	287409314	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	289165592	289165625	33	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	290769871	290769912	41	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	291977511	291977563	52	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	294568708	294568762	54	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	300854084	300854116	32	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	300873800	300873834	34	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	302484200	302484239	39	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	302488970	302489008	38	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	307196145	307196196	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	307920727	307920774	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	308113625	308113672	47	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	309740146	309740197	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	311971496	311971527	31	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	312119502	312119553	51	univec	MASK
9ae82c2a17244c72	lencu.CDC_Redberry.gnm2.Lcu.2RBY.Chr4	320141738	320141784	46	univec	MASK
